Reference,Location,U-Pb (Ma)
10,Africa,623
10,Australia,747
10,S America,886
10,S America,138
10,Asia,230
10,Asia,267
10,S America,461
10,Australia,686
10,Asia,169
10,Europe,320
10,Australia,359
10,Australia,372
10,Asia,213
10,Europe,324
10,Australia,654
10,S America,861
10,S America,1063
10,Africa,620
10,S America,640
10,Europe,830
10,Asia,160
10,S America,566
10,Africa,582
10,S America,1320
10,Asia,183
10,Asia,237
10,Asia,247
10,Asia,264
10,Asia,504
10,Australia,551
10,S America,637
10,Australia,805
10,Asia,159
10,Asia,284
10,Australia,532
10,Australia,554
10,Africa,605
10,Australia,647
10,Europe,912
10,Asia,274
10,Asia,496
10,S America,528
10,Africa,613
10,Australia,672
10,Asia,772
10,Asia,236
10,Asia,278
10,Asia,459
10,S America,614
10,Australia,678
10,Asia,71
10,Asia,173
10,Asia,466
10,Asia,476
10,Australia,478
10,Australia,507
10,S America,135
10,Asia,233
10,Europe,438
10,Australia,663
10,Asia,270
10,Asia,471
10,S America,591
10,Africa,600
10,Asia,250
10,S America,517
10,S America,1076
10,Asia,514
10,S America,554
10,Australia,584
10,Asia,166
10,Asia,172
10,Asia,223
10,Asia,521
10,S America,498
10,S America,537
10,Africa,608
10,Australia,464
10,S America,594
10,S America,608
10,Asia,150
10,Australia,534
10,S America,562
10,Australia,670
10,Asia,330
10,Africa,612
10,Asia,872
10,Asia,159
10,Asia,410
10,S America,536
10,Asia,234
10,Asia,287
10,Australia,603
10,Africa,831
10,S America,840
10,Asia,75
10,Asia,232
10,Asia,286
10,Asia,292
10,S America,563
10,Asia,442
10,Australia,689
10,S America,138
10,S America,498
10,Asia,499
10,Asia,239
10,S America,535
10,Australia,683
10,Asia,170
10,Asia,227
10,Asia,235
10,Asia,344
10,Australia,461
10,S America,886
10,Africa,951
10,S America,1048
10,S America,662
10,Asia,235
10,Asia,511
10,Asia,273
10,Asia,490
10,Europe,555
10,Europe,565
10,Africa,630
10,Australia,889
10,Asia,157
10,Asia,322
10,Australia,677
10,Asia,164
10,Asia,297
10,S America,468
10,Asia,545
10,Australia,498
10,Australia,514
10,S America,544
10,Asia,249
10,Asia,412
10,Asia,161
10,Asia,164
10,Asia,520
10,S America,521
10,S America,863
10,Asia,158
10,Asia,158
10,Asia,238
10,Asia,287
10,S America,314
10,Asia,478
10,Europe,433
10,Australia,581
10,Asia,925
10,Asia,503
10,S America,511
10,Africa,518
10,Australia,533
10,Africa,816
10,Australia,1092
10,S America,1293
10,Asia,159
10,S America,258
10,Australia,575
10,Asia,78
10,Asia,287
10,Asia,431
10,Australia,536
10,S America,256
10,Asia,291
10,S America,532
10,Asia,593
10,Asia,171
10,Australia,471
10,Asia,502
10,Asia,71
10,Asia,504
10,Asia,162
10,Australia,463
10,Africa,619
10,Australia,454
10,Australia,469
10,S America,530
10,Australia,598
10,Asia,235
10,S America,537
10,Australia,745
10,Asia,157
10,Asia,163
10,Asia,297
10,Europe,363
10,Australia,891
10,Asia,425
10,Africa,647
10,Asia,233
10,Asia,248
10,Asia,311
10,Asia,458
10,S America,499
10,Australia,547
10,Australia,664
10,Australia,899
10,Australia,463
10,Australia,467
10,Asia,502
10,S America,611
10,S America,617
10,Asia,439
10,Asia,458
10,Australia,569
10,Australia,598
10,S America,468
10,Australia,617
10,S America,652
10,Asia,153
10,Asia,423
10,Asia,161
10,S America,264
10,Africa,625
10,Europe,715
10,S America,289
10,S America,348
10,Australia,466
10,Australia,474
10,Asia,523
10,Asia,939
10,Asia,293
10,Australia,461
10,Europe,564
10,Africa,822
10,Asia,454
10,Asia,509
10,Europe,533
10,Africa,811
10,Africa,824
10,Asia,164
10,Asia,265
10,Asia,281
10,Asia,890
10,Africa,965
10,Africa,986
10,S America,293
10,S America,459
10,Australia,472
10,Asia,517
10,S America,610
10,Asia,162
10,Africa,624
10,Asia,164
10,Asia,297
10,Asia,498
10,Asia,285
10,Asia,450
10,Asia,462
10,S America,560
10,S America,726
10,Europe,480
10,S America,630
10,Asia,157
10,Asia,158
10,S America,585
10,S America,624
10,Africa,830
10,Australia,905
10,Asia,154
10,Asia,296
10,Australia,470
10,Australia,471
10,Asia,150
10,Asia,287
10,Europe,334
10,Asia,501
10,Australia,569
10,Asia,448
10,Asia,509
10,Europe,858
10,Asia,232
10,Australia,467
10,S America,537
10,Australia,549
10,Africa,604
10,Australia,679
10,Asia,165
10,Australia,466
10,Asia,498
10,Asia,157
10,Asia,158
10,S America,526
10,Europe,530
10,Asia,280
10,Asia,159
10,Asia,519
10,Asia,569
10,Asia,157
10,Asia,166
10,Europe,803
10,Asia,164
10,Asia,295
10,S America,484
10,S America,241
10,Asia,290
10,S America,475
10,Asia,161
10,Asia,303
10,Australia,459
10,Australia,474
10,Asia,287
10,Europe,330
10,S America,382
10,Australia,460
10,Asia,511
10,Asia,547
10,Africa,975
10,S America,244
10,Asia,300
10,Europe,417
10,Europe,504
10,Europe,539
10,S America,645
10,S America,849
10,Asia,451
10,Asia,462
10,Asia,530
10,Africa,812
10,Asia,284
10,Asia,289
10,Asia,297
10,Asia,316
10,S America,507
10,Australia,552
10,Australia,557
10,S America,562
10,Asia,490
10,Africa,614
10,Australia,370
10,Asia,775
10,Asia,303
10,Asia,443
10,Asia,454
10,Asia,517
10,Asia,503
10,S America,592
10,Africa,727
10,S America,278
10,Europe,328
10,Asia,461
10,Asia,160
10,Asia,487
10,Asia,162
10,Asia,291
10,Asia,309
10,Asia,551
10,Australia,617
10,S America,869
10,S America,872
10,Asia,70
10,Asia,305
10,Asia,321
10,S America,767
10,Asia,157
10,Asia,307
10,Australia,561
10,S America,709
10,Asia,284
10,Asia,295
10,Asia,485
10,S America,501
10,S America,274
10,Asia,286
10,S America,345
10,Africa,979
10,Asia,290
10,Asia,422
10,Australia,435
10,Europe,595
10,Australia,659
10,Australia,745
10,Asia,304
10,Africa,618
10,Asia,201
10,Asia,513
10,S America,6
10,Asia,307
10,Australia,912
10,Asia,290
10,S America,576
10,Europe,618
10,Asia,280
10,Asia,287
10,Asia,301
10,Asia,462
10,Asia,563
10,S America,831
10,S America,885
10,S America,631
10,Australia,665
10,Asia,222
10,S America,608
10,S America,474
10,S America,553
10,Asia,89
10,Asia,160
10,Asia,166
10,Asia,297
10,S America,597
10,S America,844
10,Asia,486
10,S America,610
10,S America,745
10,Europe,517
10,S America,640
10,Asia,271
10,Asia,305
10,Asia,474
10,Africa,740
10,Asia,151
10,Asia,298
10,S America,756
10,Africa,762
10,Africa,849
10,Africa,885
10,Asia,308
10,Asia,452
10,S America,599
10,S America,722
10,Asia,148
10,Asia,284
10,Africa,829
10,Asia,263
10,Asia,297
10,S America,311
10,Africa,836
10,S America,247
10,Asia,291
10,Asia,451
10,Asia,210
10,S America,320
10,Asia,412
10,Asia,446
10,S America,532
10,Australia,555
10,Australia,374
10,Asia,482
10,Asia,516
10,Asia,291
10,Asia,293
10,S America,351
10,Europe,456
10,S America,330
10,Asia,448
10,Australia,524
10,Asia,157
10,Asia,453
10,S America,286
10,S America,706
10,Asia,159
10,S America,321
10,Asia,436
10,Asia,519
10,Africa,639
10,Asia,160
10,Asia,286
10,Asia,399
10,Asia,340
10,S America,475
10,Africa,952
10,Asia,156
10,Asia,293
10,Australia,295
10,Asia,309
10,S America,150
10,Asia,219
10,Australia,428
10,Asia,454
10,Africa,769
10,Asia,185
10,Africa,614
10,S America,293
10,Australia,559
10,Africa,825
10,S America,328
10,S America,883
10,Asia,163
10,Africa,749
10,Australia,923
10,Asia,270
10,Europe,556
10,Asia,162
10,S America,250
10,Australia,334
10,Australia,553
10,Africa,761
10,Australia,446
10,Asia,291
10,Asia,291
10,S America,362
10,Australia,426
10,Africa,824
10,Asia,160
10,S America,221
10,Asia,280
10,S America,328
10,Australia,392
10,Australia,414
10,Asia,456
10,S America,467
10,Asia,135
10,Asia,305
10,Asia,417
10,Asia,506
10,S America,290
10,Asia,315
10,Asia,456
10,Asia,483
10,Asia,291
10,S America,474
10,Asia,502
10,S America,602
10,Asia,748
10,Asia,862
10,Australia,290
10,Europe,618
10,Asia,217
10,Asia,249
10,Asia,281
10,Asia,282
10,S America,291
10,Australia,383
10,Africa,760
10,Africa,817
10,Asia,293
10,S America,329
10,Asia,461
10,Australia,653
10,Africa,822
10,Asia,243
10,Asia,269
10,S America,467
10,Asia,157
10,Asia,161
10,Asia,283
10,Africa,790
10,Asia,298
10,Asia,460
10,Asia,272
10,Australia,335
10,Australia,424
10,Asia,480
10,S America,605
10,S America,629
10,Asia,481
10,Asia,493
10,Africa,981
10,Europe,985
10,Africa,749
10,S America,246
10,Asia,300
10,S America,311
10,S America,325
10,Australia,383
10,Asia,421
10,Africa,769
10,S America,201
10,Australia,428
10,Africa,803
10,Asia,160
10,Asia,240
10,Asia,291
10,Asia,384
10,Africa,778
10,Africa,813
10,Asia,161
10,Africa,827
10,S America,252
10,Asia,307
10,Australia,338
10,Australia,418
10,Asia,433
10,Asia,479
10,Asia,486
10,Africa,764
10,Africa,765
10,Asia,250
10,Asia,297
10,S America,322
10,Australia,426
10,Africa,762
10,Africa,806
10,Asia,267
10,S America,275
10,Asia,383
10,Asia,278
10,Asia,284
10,S America,289
10,Australia,338
10,Australia,403
10,Australia,547
10,Australia,572
10,Africa,615
10,Africa,809
10,Africa,819
10,S America,242
10,S America,257
10,S America,272
10,S America,313
10,Australia,431
10,S America,504
10,S America,330
10,Asia,480
10,Australia,549
10,Asia,499
10,Africa,803
10,Asia,161
10,S America,336
10,Australia,433
10,S America,891
10,S America,257
10,Asia,296
10,S America,298
10,Australia,415
10,Asia,490
10,S America,248
10,S America,264
10,Asia,442
10,Asia,544
10,Africa,761
10,S America,327
10,Australia,340
10,Australia,343
10,Australia,349
10,Asia,486
10,Asia,508
10,S America,750
10,Australia,417
10,Asia,480
10,Africa,963
10,S America,304
10,Australia,334
10,Africa,814
10,Africa,826
10,S America,7
10,S America,281
10,S America,337
10,Asia,493
10,Asia,499
10,S America,640
10,Africa,805
10,Asia,453
10,Australia,563
10,Africa,753
10,Africa,817
10,S America,326
10,S America,332
10,Australia,423
10,S America,518
10,S America,753
10,Africa,791
10,Australia,337
10,Asia,415
10,Australia,544
10,Africa,771
10,Asia,157
10,S America,324
10,Australia,414
10,Asia,421
10,Africa,812
10,Africa,815
10,Asia,161
10,Asia,239
10,Australia,421
10,Australia,589
10,Africa,735
10,Africa,742
10,Africa,768
10,Africa,802
10,Africa,835
10,S America,158
10,Asia,492
10,Africa,805
10,Africa,844
10,Asia,293
10,Asia,294
10,Africa,744
10,Africa,754
10,Australia,336
10,Africa,751
10,Africa,803
10,Asia,296
10,Australia,332
10,Asia,402
10,Asia,455
10,Asia,456
10,Africa,757
10,Asia,321
10,S America,338
10,Australia,447
10,Asia,452
10,Australia,491
10,Asia,496
10,Africa,807
10,S America,335
10,Asia,452
10,Australia,534
10,Africa,754
10,S America,159
10,Asia,255
10,S America,292
10,Asia,468
10,Europe,605
10,Africa,756
10,S America,240
10,Asia,259
10,Asia,399
10,Asia,512
10,S America,255
10,S America,326
10,S America,326
10,Australia,341
10,Asia,449
10,Asia,269
10,S America,289
10,Asia,295
10,S America,333
10,Asia,480
10,Africa,797
10,Africa,805
10,Asia,289
10,Australia,332
10,S America,333
10,Australia,337
10,Asia,373
10,Asia,388
10,Asia,567
10,Africa,809
10,Africa,821
10,Asia,243
10,S America,316
10,S America,331
10,Africa,750
10,Africa,799
10,Africa,811
10,Asia,161
10,S America,286
10,Asia,292
10,Africa,764
10,Africa,812
10,Africa,834
10,Africa,766
10,Asia,271
10,S America,318
10,Australia,340
10,Australia,422
10,Africa,677
10,Africa,753
10,Africa,813
10,S America,297
10,Australia,316
10,Australia,322
10,Australia,353
10,Africa,820
10,Africa,835
10,Africa,838
10,Africa,844
10,Africa,951
10,Australia,349
10,S America,627
10,Africa,747
10,Africa,749
10,Africa,811
10,Asia,266
10,Australia,421
10,S America,746
10,Africa,751
10,Africa,752
10,Asia,458
10,Asia,234
10,Asia,274
10,Australia,432
10,S America,520
10,Australia,570
10,S America,706
10,Africa,821
10,Africa,867
10,Asia,455
10,Africa,751
10,Africa,824
10,S America,332
10,Asia,458
10,Africa,740
10,Africa,835
10,S America,327
10,Asia,409
10,Asia,455
10,Australia,613
10,Asia,700
10,Africa,759
10,Africa,818
10,Asia,244
10,S America,261
10,Africa,745
10,S America,242
10,Asia,245
10,Asia,285
10,Asia,465
10,Asia,747
10,Africa,755
10,Asia,1088
10,Asia,265
10,S America,336
10,Asia,466
10,S America,536
10,Africa,758
10,S America,617
10,Africa,758
10,Africa,762
10,Asia,152
10,Africa,156
10,S America,260
10,S America,323
10,S America,325
10,S America,328
10,Asia,398
10,S America,691
10,Africa,731
10,Africa,825
10,Africa,994
10,Australia,341
10,Asia,439
10,Asia,450
10,Asia,458
10,Africa,745
10,Africa,828
10,S America,336
10,Australia,342
10,Asia,379
10,Australia,435
10,S America,214
10,Asia,278
10,S America,332
10,Europe,442
10,Africa,801
10,S America,246
10,Asia,255
10,Australia,339
10,S America,340
10,Africa,770
10,Asia,245
10,S America,253
10,Asia,265
10,Asia,463
10,Europe,544
10,Africa,768
10,Africa,811
10,S America,273
10,S America,328
10,S America,343
10,Asia,404
10,Europe,604
10,Africa,607
10,Africa,735
10,S America,326
10,Asia,396
10,Africa,755
10,Africa,760
10,Africa,825
10,Asia,157
10,S America,254
10,Asia,259
10,S America,334
10,Africa,632
10,S America,7
10,Asia,232
10,S America,249
10,S America,300
10,Asia,448
10,S America,686
10,Africa,770
10,Africa,778
10,Africa,797
10,S America,259
10,S America,335
10,S America,338
10,S America,339
10,Africa,743
10,Africa,781
10,Africa,835
10,Africa,839
10,Asia,267
10,S America,327
10,Australia,334
10,Asia,456
10,S America,704
10,Africa,754
10,S America,214
10,S America,251
10,S America,262
10,Australia,327
10,Asia,490
10,S America,613
10,Africa,756
10,Asia,1104
10,Asia,254
10,Africa,620
10,Africa,755
10,Africa,759
10,S America,286
10,S America,295
10,Asia,300
10,S America,328
10,S America,331
10,Australia,333
10,S America,341
10,Asia,377
10,S America,697
10,Asia,257
10,S America,317
10,S America,337
10,Asia,481
10,Africa,753
10,Africa,771
10,Africa,833
10,Asia,853
10,Asia,253
10,S America,340
10,S America,347
10,S America,667
10,S America,713
10,Africa,751
10,Africa,826
10,Asia,197
10,Australia,269
10,Asia,272
10,Asia,454
10,Asia,241
10,Asia,256
10,S America,333
10,S America,336
10,Africa,758
10,Asia,291
10,Asia,300
10,Asia,262
10,Asia,263
10,Asia,279
10,S America,324
10,Asia,390
10,Asia,686
10,Africa,715
10,Africa,749
10,Africa,824
10,S America,293
10,S America,322
10,Australia,347
10,Africa,765
10,Africa,767
10,Asia,245
10,Asia,253
10,S America,256
10,S America,291
10,Africa,747
10,Africa,756
10,S America,766
10,Africa,803
10,Africa,822
10,Africa,845
10,Australia,336
10,S America,337
10,Asia,377
10,Africa,744
10,Asia,163
10,Asia,229
10,S America,327
10,Asia,453
10,Africa,525
10,Australia,611
10,Africa,805
10,Asia,255
10,Asia,350
10,S America,253
10,S America,319
10,Asia,410
10,Asia,179
10,Asia,236
10,S America,260
10,S America,326
10,S America,331
10,Australia,437
10,Asia,304
10,S America,345
10,Africa,745
